user_id,experience_id,experience_name,category,quality_score,popularity_score,novelty_score,difficulty,avg_session_minutes,preferred_category,secondary_category,novelty_preference,social_preference,preferred_session_minutes,primary_category_match,secondary_category_match,session_length_gap,novelty_alignment,meaningful_engagement,split_random,prior_exposures,prior_engagement_rate,baseline_score,personalized_score,rank
9,1042,Experience 1042,Social,0.3938579788705362,0.1390150525777733,0.8546241607610466,0.268085104820551,16,Puzzle,Simulation,0.2993435587525879,0.4239971836780083,13,0.0,0.0,0.05,0.4447193979915413,0,0.9544229082290356,124,0.24193548387096775,0.241984912776992,0.31577971215227413,5
10,1115,Experience 1115,Simulation,0.626658707429628,0.7075065986188209,0.5404405149990236,0.2246894745458737,42,Simulation,Puzzle,0.902223087754051,0.1687104085787757,40,1.0,0.0,0.0333333333333333,0.6382174272449725,0,0.8853788220182806,112,0.2767857142857143,0.27155929878702156,0.7416246591032599,1
10,1060,Experience 1060,Strategy,0.8620933017122632,0.1051567799118504,0.3772606570904063,0.1400554046894906,58,Simulation,Puzzle,0.902223087754051,0.1687104085787757,40,0.0,0.0,0.3,0.4750375693363553,0,0.9454902281416743,102,0.27450980392156865,0.2692280937695643,0.31927064826135637,2
10,1108,Experience 1108,Puzzle,0.8425576923542274,0.4822507608830354,0.666849920378606,0.8027206052883656,21,Simulation,Puzzle,0.902223087754051,0.1687104085787757,40,0.0,1.0,0.3166666666666666,0.764626832624555,0,0.9180988257860895,92,0.2717391304347826,0.2664806021418468,0.5828768282283315,3
10,1039,Experience 1039,Social,0.8194814495513689,0.2752805682140255,0.2419454802582048,0.889899007072331,47,Simulation,Puzzle,0.902223087754051,0.1687104085787757,40,0.0,0.0,0.1166666666666666,0.3397223925041538,0,0.9071754697152594,110,0.2636363636363636,0.2603525187683603,0.38586353860582967,4
10,1024,Experience 1024,Sports,0.7120515552427965,0.5535760301547662,0.4935230317114728,0.4609313910731102,39,Simulation,Puzzle,0.902223087754051,0.1687104085787757,40,0.0,0.0,0.0166666666666666,0.5912999439574218,0,0.9484778746100923,138,0.2608695652173913,0.25851789518915724,0.3980995480855975,5
11,1052,Experience 1052,Creative,0.6879474895864814,0.8150878066775633,0.5427584275418881,0.4028796085076296,43,Puzzle,Simulation,0.4852778426941825,0.870087119461988,52,0.0,0.0,0.15,0.9425194151522944,0,0.7795981633842086,129,0.3178294573643411,0.30769011704622046,0.47480498910843394,1
11,1014,Experience 1014,Social,0.7084360738896248,0.6919622480914536,0.5066406143622445,0.7631554898199004,35,Puzzle,Simulation,0.4852778426941825,0.870087119461988,52,0.0,0.0,0.2833333333333333,0.978637228331938,0,0.8531316264516609,117,0.29914529914529914,0.29084545576559745,0.5241305681150527,2
11,1110,Experience 1110,Creative,0.8487034770737338,0.6513439158584452,0.7080979103356375,0.2741343936886083,18,Puzzle,Simulation,0.4852778426941825,0.870087119461988,52,0.0,0.0,0.5666666666666667,0.7771799323585451,0,0.8377186138144473,109,0.28440366972477066,0.2778746313169523,0.43350200581584936,3
11,1032,Experience 1032,Action,0.9183909657409184,0.1782087510115781,0.2798409650960937,0.836613041032693,59,Puzzle,Simulation,0.4852778426941825,0.870087119461988,52,0.0,0.0,0.1166666666666666,0.7945631224019112,0,0.7414297840959234,120,0.275,0.27032733885633464,0.4511687564924219,4
11,1050,Experience 1050,Sports,0.6444432625143321,0.2032573812502654,0.7840857883345029,0.0579453445381299,24,Puzzle,Simulation,0.4852778426941825,0.870087119461988,52,0.0,0.0,0.4666666666666667,0.7011920543596797,0,0.8993451438870558,107,0.27102803738317754,0.2665025782668255,0.37259763284519226,5
12,1052,Experience 1052,Creative,0.6879474895864814,0.8150878066775633,0.5427584275418881,0.4028796085076296,43,Social,Puzzle,0.5779274348262325,0.5615544822388173,18,0.0,0.0,0.4166666666666667,0.9648309927156556,0,0.8784155540507977,129,0.3178294573643411,0.30769011704622046,0.45131135051102866,1
12,1058,Experience 1058,Social,0.5666390936836835,0.5294440043668863,0.4156619036213059,0.2647117106195373,52,Social,Puzzle,0.5779274348262325,0.5615544822388173,18,1.0,0.0,0.5666666666666667,0.8377344687950734,1,0.8012643142397435,100,0.32,0.30704856199905706,0.7842953861007586,2
12,1002,Experience 1002,Social,0.5654662227449457,0.1419781043952984,0.4876512775379703,0.1763555764178013,30,Social,Puzzle,0.5779274348262325,0.5615544822388173,18,1.0,0.0,0.2,0.9097238427117378,0,0.9844134064412808,125,0.312,0.30238501682680585,0.7980314485540331,3
12,1073,Experience 1073,Adventure,0.687693407311507,0.5642695337399875,0.7523432280065728,0.8351257910807337,50,Social,Puzzle,0.5779274348262325,0.5615544822388173,18,0.0,0.0,0.5333333333333333,0.8255842068196597,1,0.9882115274240592,132,0.26515151515151514,0.26214360157820293,0.38676357881816903,4
12,1099,Experience 1099,Adventure,0.8332801744008336,0.4077151465805127,0.8307594812615263,0.7545731382181347,49,Social,Puzzle,0.5779274348262325,0.5615544822388173,18,0.0,0.0,0.5166666666666667,0.7471679535647062,0,0.9723256404630568,119,0.2605042016806723,0.25788365064666796,0.40287816877820165,5
13,1000,Experience 1000,Action,0.9096695293967186,0.6516437731703687,0.6290364009047581,0.2407530712142694,49,Creative,Puzzle,0.4926834838463674,0.1059931363095801,39,0.0,0.0,0.1666666666666666,0.8636470829416093,0,0.783586979321173,124,0.3225806451612903,0.31142935722143644,0.5033208745180411,1
13,1052,Experience 1052,Creative,0.6879474895864814,0.8150878066775633,0.5427584275418881,0.4028796085076296,43,Creative,Puzzle,0.4926834838463674,0.1059931363095801,39,1.0,0.0,0.0666666666666666,0.9499250563044792,1,0.971314938875828,129,0.3178294573643411,0.30769011704622046,0.8169378585860136,2
13,1109,Experience 1109,Social,0.5415451963988065,0.6320276759129257,0.4602651355822746,0.2660308726216652,48,Creative,Puzzle,0.4926834838463674,0.1059931363095801,39,0.0,0.0,0.15,0.9675816517359072,1,0.9352751322549354,125,0.312,0.30238501682680585,0.48853147145321657,3
13,1008,Experience 1008,Adventure,0.8415828324170402,0.3364498304651394,0.599089106012921,0.2728043301458357,40,Creative,Puzzle,0.4926834838463674,0.1059931363095801,39,0.0,0.0,0.0166666666666666,0.8935943778334464,0,0.7893675132741896,117,0.27350427350427353,0.2689476455466193,0.4640103845373374,4
13,1051,Experience 1051,Adventure,0.7608650542535511,0.4945204429565272,0.5049786641965721,0.9492935230092574,34,Creative,Puzzle,0.4926834838463674,0.1059931363095801,39,0.0,0.0,0.0833333333333333,0.9877048196497952,0,0.7162392010425251,122,0.2459016393442623,0.24539315098511863,0.45272925839150946,5
14,1059,Experience 1059,Social,0.7489549716721217,0.4911530499138364,0.6826986067555766,0.9132851837019758,49,Social,Simulation,0.5816528784578859,0.8313799625665546,53,1.0,0.0,0.0666666666666666,0.8989542717023093,1,0.7077200880480975,105,0.34285714285714286,0.32676661951909475,0.8513817643768445,1
14,1100,Experience 1100,Sports,0.8539423752816214,0.5771516782683807,0.6603015579098336,0.097787997445443,39,Social,Simulation,0.5816528784578859,0.8313799625665546,53,0.0,0.0,0.2333333333333333,0.9213513205480524,0,0.8097408394574408,107,0.3177570093457944,0.3058726570069831,0.5174911380181111,2
14,1013,Experience 1013,Sports,0.8486275995976889,0.743877614526904,0.1274827038621261,0.2359972626205526,20,Social,Simulation,0.5816528784578859,0.8313799625665546,53,0.0,0.0,0.55,0.5458298254042402,0,0.9698816487012293,116,0.3017241379310345,0.29298402529328565,0.40443509311539355,3
14,1069,Experience 1069,Puzzle,0.8068156107352968,0.6551858372056814,0.8842124935251735,0.2530347499296835,35,Social,Simulation,0.5816528784578859,0.8313799625665546,53,0.0,0.0,0.3,0.6974403849327124,0,0.7072264129568028,121,0.2892561983471074,0.2825945208502613,0.46008047418731984,4
14,1044,Experience 1044,Action,0.8578996664042653,0.7405382156713768,0.540545681694017,0.9388053542070384,40,Social,Simulation,0.5816528784578859,0.8313799625665546,53,0.0,0.0,0.2166666666666666,0.958892803236131,0,0.7758557756473874,112,0.2857142857142857,0.27913505636277913,0.5068193522095336,5
15,1058,Experience 1058,Social,0.5666390936836835,0.5294440043668863,0.4156619036213059,0.2647117106195373,52,Puzzle,Adventure,0.2828544439209006,0.1917227586377731,55,0.0,0.0,0.05,0.8671925402995948,0,0.9163719944000809,100,0.32,0.30704856199905706,0.4641096935065671,1
15,1088,Experience 1088,Sports,0.931739259022481,0.4207879774878386,0.5549692853271866,0.4100487869149942,11,Puzzle,Adventure,0.2828544439209006,0.1917227586377731,55,0.0,0.0,0.7333333333333333,0.727885158593714,0,0.9401886070610846,113,0.3008849557522124,0.292073890525465,0.400369334583287,2
15,1014,Experience 1014,Social,0.7084360738896248,0.6919622480914536,0.5066406143622445,0.7631554898199004,35,Puzzle,Adventure,0.2828544439209006,0.1917227586377731,55,0.0,0.0,0.3333333333333333,0.7762138295586561,0,0.7930775125903752,117,0.29914529914529914,0.29084545576559745,0.4614363530402467,3
15,1009,Experience 1009,Action,0.7987178764315418,0.3460501829476273,0.2238314684756084,0.130890330850495,53,Puzzle,Adventure,0.2828544439209006,0.1917227586377731,55,0.0,0.0,0.0333333333333333,0.9409770245547078,0,0.9734565585029734,104,0.28846153846153844,0.28101473741844224,0.45074712559441094,4
15,1011,Experience 1011,Strategy,0.8438936347604792,0.3089791482471649,0.5527453913687409,0.302964628837302,52,Puzzle,Adventure,0.2828544439209006,0.1917227586377731,55,0.0,0.0,0.05,0.7301090525521597,0,0.9927272007553838,123,0.2682926829268293,0.26465613594326465,0.40840730260582403,5
16,1025,Experience 1025,Social,0.838744739121835,0.7279884901895025,0.5876677647056102,0.0811540004238993,14,Simulation,Social,0.7058526202323885,0.813787326567853,12,0.0,1.0,0.0333333333333333,0.8818151444732217,1,0.9343381019132787,120,0.31666666666666665,0.30604162457062034,0.7410152112872538,1
16,1002,Experience 1002,Social,0.5654662227449457,0.1419781043952984,0.4876512775379703,0.1763555764178013,30,Simulation,Social,0.7058526202323885,0.813787326567853,12,0.0,1.0,0.3,0.7817986573055818,0,0.7803720450410794,125,0.312,0.30238501682680585,0.5993491853039244,2
16,1007,Experience 1007,Social,0.6113602755027672,0.3693255620200327,0.760432490906593,0.3138467721116466,56,Simulation,Social,0.7058526202323885,0.813787326567853,12,0.0,1.0,0.7333333333333333,0.9454201293257954,1,0.9455839445262246,112,0.24107142857142858,0.24125626848399126,0.6245586346305902,3
16,1094,Experience 1094,Strategy,0.777065958629862,0.5840090382012306,0.3016147592800985,0.4118434403009737,40,Simulation,Social,0.7058526202323885,0.813787326567853,12,0.0,0.0,0.4666666666666667,0.5957621390477101,0,0.7155044353604245,114,0.21929824561403508,0.22273005552154362,0.37000860652562295,4
16,1048,Experience 1048,Social,0.2304789954244207,0.8328371585656826,0.2699649703256335,0.1697999737727075,60,Simulation,Social,0.7058526202323885,0.813787326567853,12,0.0,1.0,0.8,0.564112350093245,0,0.8330896395741935,119,0.20168067226890757,0.20752393841645214,0.4745882359779834,5
17,1014,Experience 1014,Social,0.7084360738896248,0.6919622480914536,0.5066406143622445,0.7631554898199004,35,Adventure,Action,0.2522452360273752,0.4240749445306238,44,0.0,0.0,0.15,0.7456046216651308,0,0.7898023019274316,117,0.29914529914529914,0.29084545576559745,0.4881935633736518,1
17,1099,Experience 1099,Adventure,0.8332801744008336,0.4077151465805127,0.8307594812615263,0.7545731382181347,49,Adventure,Action,0.2522452360273752,0.4240749445306238,44,1.0,0.0,0.0833333333333333,0.4214857547658489,0,0.8611596210247603,119,0.2605042016806723,0.25788365064666796,0.7512742716538593,2
17,1072,Experience 1072,Puzzle,0.7449779069249327,0.3414623639761886,0.973475515285742,0.3783180142237856,25,Adventure,Action,0.2522452360273752,0.4240749445306238,44,0.0,0.0,0.3166666666666666,0.2787697207416332,0,0.9905707051900403,119,0.21008403361344538,0.21471818302076867,0.33736717933496835,3
17,1079,Experience 1079,Social,0.6252808613431486,0.1651788036494796,0.2355254260756802,0.2079980737084605,56,Adventure,Action,0.2522452360273752,0.4240749445306238,44,0.0,0.0,0.2,0.983280190048305,1,0.9230719336688262,123,0.2032520325203252,0.2087120799992087,0.4631642708704138,4
17,1040,Experience 1040,Adventure,0.8007594991172722,0.3266907558049443,0.1528993913771743,0.3143479426299048,10,Adventure,Action,0.2522452360273752,0.4240749445306238,44,1.0,0.0,0.5666666666666667,0.9006541553497991,0,0.9884450478413549,109,0.2018348623853211,0.20810718945648718,0.7435451314131728,5
18,1058,Experience 1058,Social,0.5666390936836835,0.5294440043668863,0.4156619036213059,0.2647117106195373,52,Strategy,Simulation,0.4638966389360204,0.386117888051016,38,0.0,0.0,0.2333333333333333,0.9517652646852854,1,0.7491925514029791,100,0.32,0.30704856199905706,0.4492392887777386,1
18,1002,Experience 1002,Social,0.5654662227449457,0.1419781043952984,0.4876512775379703,0.1763555764178013,30,Strategy,Simulation,0.4638966389360204,0.386117888051016,38,0.0,0.0,0.1333333333333333,0.9762453613980502,0,0.9159716235725127,125,0.312,0.30238501682680585,0.4337592618185369,2
