user_id,experience_id,experience_name,category,quality_score,popularity_score,novelty_score,difficulty,avg_session_minutes,preferred_category,secondary_category,novelty_preference,social_preference,preferred_session_minutes,primary_category_match,secondary_category_match,session_length_gap,novelty_alignment,meaningful_engagement,split_random,prior_exposures,prior_engagement_rate,baseline_score,personalized_score,rank
8,1069,Experience 1069,Puzzle,0.8068156107352968,0.6551858372056814,0.8842124935251735,0.2530347499296835,35,Creative,Social,0.8102480228653487,0.5705167914039545,12,0.0,0.0,0.3833333333333333,0.9260355293401752,1,0.7886921796431963,121,0.2892561983471074,0.2825945208502613,0.5103851001245553,4
8,1000,Experience 1000,Action,0.9096695293967186,0.6516437731703687,0.6290364009047581,0.2407530712142694,49,Creative,Social,0.8102480228653487,0.5705167914039545,12,0.0,0.0,0.6166666666666667,0.8187883780394094,0,0.7351950525268409,124,0.3225806451612903,0.31142935722143644,0.4782973598268845,5
9,1026,Experience 1026,Puzzle,0.7847705334160814,0.4236675665053301,0.2918167090217533,0.0158055554401338,14,Puzzle,Simulation,0.2993435587525879,0.4239971836780083,13,1.0,0.0,0.0166666666666666,0.9924731502691654,1,0.7398488388029072,111,0.1981981981981982,0.2049299804571515,0.7987982598302148,1
9,1004,Experience 1004,Puzzle,0.809305382335664,0.5027055170834634,0.7716046143560276,0.3920600224154432,16,Puzzle,Simulation,0.2993435587525879,0.4239971836780083,13,1.0,0.0,0.05,0.5277389443965603,1,0.7818032736154936,123,0.21951219512195122,0.2226980939852227,0.7587455945089596,2
9,1003,Experience 1003,Puzzle,0.7658593377467232,0.3759100169419204,0.0773164253661275,0.4674845394285718,49,Puzzle,Simulation,0.2993435587525879,0.4239971836780083,13,1.0,0.0,0.6,0.7779728666135396,1,0.7399565238522507,111,0.1981981981981982,0.2049299804571515,0.7154357253645266,3
9,1025,Experience 1025,Social,0.838744739121835,0.7279884901895025,0.5876677647056102,0.0811540004238993,14,Puzzle,Simulation,0.2993435587525879,0.4239971836780083,13,0.0,0.0,0.0166666666666666,0.7116757940469778,1,0.7428225106274645,120,0.31666666666666665,0.30604162457062034,0.5071960334176415,4
9,1036,Experience 1036,Sports,0.9655169972756756,0.2298411882545339,0.2550485289661252,0.8478368672236546,17,Puzzle,Simulation,0.2993435587525879,0.4239971836780083,13,0.0,0.0,0.0666666666666666,0.9557049702135372,1,0.8997258404288033,129,0.26356589147286824,0.2607102512744084,0.4693417352756047,5
10,1115,Experience 1115,Simulation,0.626658707429628,0.7075065986188209,0.5404405149990236,0.2246894745458737,42,Simulation,Puzzle,0.902223087754051,0.1687104085787757,40,1.0,0.0,0.0333333333333333,0.6382174272449725,0,0.8853788220182806,112,0.2767857142857143,0.27155929878702156,0.7416246591032599,1
10,1056,Experience 1056,Simulation,0.5850817489192739,0.1274880872408227,0.8708251250831834,0.1754622465790878,53,Simulation,Puzzle,0.902223087754051,0.1687104085787757,40,1.0,0.0,0.2166666666666666,0.9686020373291324,1,0.7251154761353057,128,0.1640625,0.17463396918842464,0.741247521656428,2
10,1016,Experience 1016,Simulation,0.6327408434291123,0.2893552650923534,0.337198205686132,0.4979318527888876,53,Simulation,Puzzle,0.902223087754051,0.1687104085787757,40,1.0,0.0,0.2166666666666666,0.4349751179320811,1,0.7295218935128372,124,0.1935483870967742,0.20031824611032534,0.6630396035923412,3
10,1072,Experience 1072,Puzzle,0.7449779069249327,0.3414623639761886,0.973475515285742,0.3783180142237856,25,Simulation,Puzzle,0.902223087754051,0.1687104085787757,40,0.0,1.0,0.25,0.928747572468309,1,0.7102176112624442,119,0.21008403361344538,0.21471818302076867,0.6000381030890108,4
10,1075,Experience 1075,Puzzle,0.7701763699744956,0.5714931074517187,0.7080993700732455,0.0043057756676786,58,Simulation,Puzzle,0.902223087754051,0.1687104085787757,40,0.0,1.0,0.3,0.8058762823191945,1,0.9006597574203058,114,0.22807017543859648,0.23019274208870782,0.5976651888891418,5
11,1003,Experience 1003,Puzzle,0.7658593377467232,0.3759100169419204,0.0773164253661275,0.4674845394285718,49,Puzzle,Simulation,0.4852778426941825,0.870087119461988,52,1.0,0.0,0.05,0.592038582671945,1,0.9866549369453799,111,0.1981981981981982,0.2049299804571515,0.765882304748543,1
11,1030,Experience 1030,Puzzle,0.5255875329645523,0.2576702884243441,0.6969604774228595,0.5681673512913645,13,Puzzle,Simulation,0.4852778426941825,0.870087119461988,52,1.0,0.0,0.65,0.7883173652713231,1,0.7072027496078097,122,0.20491803278688525,0.21018188337948485,0.7010766993836242,2
11,1028,Experience 1028,Simulation,0.7474374024719366,0.7598079156453001,0.9057260947827066,0.4943145335346177,16,Puzzle,Simulation,0.4852778426941825,0.870087119461988,52,0.0,1.0,0.6,0.579551747911476,0,0.854019135250721,122,0.22950819672131148,0.23130864394286513,0.5427399822760057,3
11,1114,Experience 1114,Simulation,0.9094073794904848,0.2867325336723821,0.0751050358773748,0.4020477981570693,23,Puzzle,Simulation,0.4852778426941825,0.870087119461988,52,0.0,1.0,0.4833333333333333,0.5898271931831923,0,0.8377878905341124,138,0.2318840579710145,0.23320143949295472,0.5321127837094094,4
11,1014,Experience 1014,Social,0.7084360738896248,0.6919622480914536,0.5066406143622445,0.7631554898199004,35,Puzzle,Simulation,0.4852778426941825,0.870087119461988,52,0.0,0.0,0.2833333333333333,0.978637228331938,0,0.8531316264516609,117,0.29914529914529914,0.29084545576559745,0.5241305681150527,5
12,1002,Experience 1002,Social,0.5654662227449457,0.1419781043952984,0.4876512775379703,0.1763555764178013,30,Social,Puzzle,0.5779274348262325,0.5615544822388173,18,1.0,0.0,0.2,0.9097238427117378,0,0.9844134064412808,125,0.312,0.30238501682680585,0.7980314485540331,1
12,1058,Experience 1058,Social,0.5666390936836835,0.5294440043668863,0.4156619036213059,0.2647117106195373,52,Social,Puzzle,0.5779274348262325,0.5615544822388173,18,1.0,0.0,0.5666666666666667,0.8377344687950734,1,0.8012643142397435,100,0.32,0.30704856199905706,0.7842953861007586,2
12,1054,Experience 1054,Puzzle,0.6795756146978778,0.2537314254122666,0.2509959349159629,0.6813294726896911,34,Social,Puzzle,0.5779274348262325,0.5615544822388173,18,0.0,1.0,0.2666666666666666,0.6730685000897304,1,0.9437498227638849,113,0.20353982300884957,0.20936712360817178,0.534319826921655,3
12,1093,Experience 1093,Puzzle,0.5054580561223759,0.3724006037822283,0.1444497473739812,0.982987171535907,29,Social,Puzzle,0.5779274348262325,0.5615544822388173,18,0.0,1.0,0.1833333333333333,0.5665223125477488,0,0.9137111507157033,113,0.1415929203539823,0.15673554466080336,0.48051332065843616,4
12,1052,Experience 1052,Creative,0.6879474895864814,0.8150878066775633,0.5427584275418881,0.4028796085076296,43,Social,Puzzle,0.5779274348262325,0.5615544822388173,18,0.0,0.0,0.4166666666666667,0.9648309927156556,0,0.8784155540507977,129,0.3178294573643411,0.30769011704622046,0.45131135051102866,5
13,1052,Experience 1052,Creative,0.6879474895864814,0.8150878066775633,0.5427584275418881,0.4028796085076296,43,Creative,Puzzle,0.4926834838463674,0.1059931363095801,39,1.0,0.0,0.0666666666666666,0.9499250563044792,1,0.971314938875828,129,0.3178294573643411,0.30769011704622046,0.8169378585860136,1
13,1076,Experience 1076,Creative,0.7805257487778566,0.3562342599893083,0.7812983230640933,0.571167362055741,8,Creative,Puzzle,0.4926834838463674,0.1059931363095801,39,1.0,0.0,0.5166666666666667,0.7113851607822741,0,0.7392956630892809,124,0.23387096774193547,0.23504046833254755,0.7490472811330868,2
13,1027,Experience 1027,Sports,0.8258355726034926,0.7779980359761599,0.5071112833110228,0.4772006332829246,49,Creative,Puzzle,0.4926834838463674,0.1059931363095801,39,0.0,0.0,0.1666666666666666,0.9855722005353446,0,0.7579048422543456,111,0.23423423423423423,0.23546433160218966,0.5243860590203508,3
13,1000,Experience 1000,Action,0.9096695293967186,0.6516437731703687,0.6290364009047581,0.2407530712142694,49,Creative,Puzzle,0.4926834838463674,0.1059931363095801,39,0.0,0.0,0.1666666666666666,0.8636470829416093,0,0.783586979321173,124,0.3225806451612903,0.31142935722143644,0.5033208745180411,4
13,1109,Experience 1109,Social,0.5415451963988065,0.6320276759129257,0.4602651355822746,0.2660308726216652,48,Creative,Puzzle,0.4926834838463674,0.1059931363095801,39,0.0,0.0,0.15,0.9675816517359072,1,0.9352751322549354,125,0.312,0.30238501682680585,0.48853147145321657,5
14,1059,Experience 1059,Social,0.7489549716721217,0.4911530499138364,0.6826986067555766,0.9132851837019758,49,Social,Simulation,0.5816528784578859,0.8313799625665546,53,1.0,0.0,0.0666666666666666,0.8989542717023093,1,0.7077200880480975,105,0.34285714285714286,0.32676661951909475,0.8513817643768445,1
14,1100,Experience 1100,Sports,0.8539423752816214,0.5771516782683807,0.6603015579098336,0.097787997445443,39,Social,Simulation,0.5816528784578859,0.8313799625665546,53,0.0,0.0,0.2333333333333333,0.9213513205480524,0,0.8097408394574408,107,0.3177570093457944,0.3058726570069831,0.5174911380181111,2
14,1044,Experience 1044,Action,0.8578996664042653,0.7405382156713768,0.540545681694017,0.9388053542070384,40,Social,Simulation,0.5816528784578859,0.8313799625665546,53,0.0,0.0,0.2166666666666666,0.958892803236131,0,0.7758557756473874,112,0.2857142857142857,0.27913505636277913,0.5068193522095336,3
14,1092,Experience 1092,Sports,0.8280410369904486,0.5343815491606264,0.7426691928850321,0.6904019545155015,39,Social,Simulation,0.5816528784578859,0.8313799625665546,53,0.0,0.0,0.2333333333333333,0.8389836855728539,1,0.7159628261720047,128,0.2421875,0.2422015367559922,0.4896792303404699,4
14,1112,Experience 1112,Simulation,0.2735953131794247,0.4885963348973961,0.6296328968909383,0.135038096056236,20,Social,Simulation,0.5816528784578859,0.8313799625665546,53,0.0,1.0,0.55,0.9520199815669476,0,0.8381142149010226,119,0.16806722689075632,0.17874695999918594,0.47071219587281493,5
15,1058,Experience 1058,Social,0.5666390936836835,0.5294440043668863,0.4156619036213059,0.2647117106195373,52,Puzzle,Adventure,0.2828544439209006,0.1917227586377731,55,0.0,0.0,0.05,0.8671925402995948,0,0.9163719944000809,100,0.32,0.30704856199905706,0.4641096935065671,1
15,1014,Experience 1014,Social,0.7084360738896248,0.6919622480914536,0.5066406143622445,0.7631554898199004,35,Puzzle,Adventure,0.2828544439209006,0.1917227586377731,55,0.0,0.0,0.3333333333333333,0.7762138295586561,0,0.7930775125903752,117,0.29914529914529914,0.29084545576559745,0.4614363530402467,2
15,1009,Experience 1009,Action,0.7987178764315418,0.3460501829476273,0.2238314684756084,0.130890330850495,53,Puzzle,Adventure,0.2828544439209006,0.1917227586377731,55,0.0,0.0,0.0333333333333333,0.9409770245547078,0,0.9734565585029734,104,0.28846153846153844,0.28101473741844224,0.45074712559441094,3
15,1085,Experience 1085,Social,0.715133524882573,0.3923165755464828,0.681782684374937,0.3715432084063615,41,Puzzle,Adventure,0.2828544439209006,0.1917227586377731,55,0.0,0.0,0.2333333333333333,0.6010717595459636,0,0.9411300377284276,117,0.24786324786324787,0.24704983532764122,0.43260357199420424,4
15,1036,Experience 1036,Sports,0.9655169972756756,0.2298411882545339,0.2550485289661252,0.8478368672236546,17,Puzzle,Adventure,0.2828544439209006,0.1917227586377731,55,0.0,0.0,0.6333333333333333,0.9721940850452244,0,0.7351680592926868,129,0.26356589147286824,0.2607102512744084,0.4316828295019913,5
16,1025,Experience 1025,Social,0.838744739121835,0.7279884901895025,0.5876677647056102,0.0811540004238993,14,Simulation,Social,0.7058526202323885,0.813787326567853,12,0.0,1.0,0.0333333333333333,0.8818151444732217,1,0.9343381019132787,120,0.31666666666666665,0.30604162457062034,0.7410152112872538,1
16,1010,Experience 1010,Simulation,0.8201589080775701,0.1741976609077686,0.1927429310808082,0.4388217018019487,21,Simulation,Social,0.7058526202323885,0.813787326567853,12,1.0,0.0,0.15,0.4868903108484198,1,0.8436661332896415,122,0.19672131147540983,0.20313962985835807,0.7390154172664984,2
16,1012,Experience 1012,Social,0.4912469181469279,0.4504706076181689,0.5423234103127773,0.3692728413409686,11,Simulation,Social,0.7058526202323885,0.813787326567853,12,0.0,1.0,0.0166666666666666,0.8364707900803888,0,0.7897894434480874,120,0.2,0.20604162457062034,0.6374282002188453,3
16,1007,Experience 1007,Social,0.6113602755027672,0.3693255620200327,0.760432490906593,0.3138467721116466,56,Simulation,Social,0.7058526202323885,0.813787326567853,12,0.0,1.0,0.7333333333333333,0.9454201293257954,1,0.9455839445262246,112,0.24107142857142858,0.24125626848399126,0.6245586346305902,4
16,1002,Experience 1002,Social,0.5654662227449457,0.1419781043952984,0.4876512775379703,0.1763555764178013,30,Simulation,Social,0.7058526202323885,0.813787326567853,12,0.0,1.0,0.3,0.7817986573055818,0,0.7803720450410794,125,0.312,0.30238501682680585,0.5993491853039244,5
17,1077,Experience 1077,Adventure,0.8965830938027713,0.1988675594053931,0.098043795325636,0.9940777724523784,46,Adventure,Action,0.2522452360273752,0.4240749445306238,44,1.0,0.0,0.0333333333333333,0.8457985592982609,1,0.7554458690808452,116,0.19827586206896552,0.20474873117563858,0.7856890167445683,1
17,1099,Experience 1099,Adventure,0.8332801744008336,0.4077151465805127,0.8307594812615263,0.7545731382181347,49,Adventure,Action,0.2522452360273752,0.4240749445306238,44,1.0,0.0,0.0833333333333333,0.4214857547658489,0,0.8611596210247603,119,0.2605042016806723,0.25788365064666796,0.7512742716538593,2
17,1040,Experience 1040,Adventure,0.8007594991172722,0.3266907558049443,0.1528993913771743,0.3143479426299048,10,Adventure,Action,0.2522452360273752,0.4240749445306238,44,1.0,0.0,0.5666666666666667,0.9006541553497991,0,0.9884450478413549,109,0.2018348623853211,0.20810718945648718,0.7435451314131728,3
17,1014,Experience 1014,Social,0.7084360738896248,0.6919622480914536,0.5066406143622445,0.7631554898199004,35,Adventure,Action,0.2522452360273752,0.4240749445306238,44,0.0,0.0,0.15,0.7456046216651308,0,0.7898023019274316,117,0.29914529914529914,0.29084545576559745,0.4881935633736518,4
17,1079,Experience 1079,Social,0.6252808613431486,0.1651788036494796,0.2355254260756802,0.2079980737084605,56,Adventure,Action,0.2522452360273752,0.4240749445306238,44,0.0,0.0,0.2,0.983280190048305,1,0.9230719336688262,123,0.2032520325203252,0.2087120799992087,0.4631642708704138,5
18,1063,Experience 1063,Strategy,0.7810917854701819,0.2349952712342425,0.5114173417348135,0.235256388415645,21,Strategy,Simulation,0.4638966389360204,0.386117888051016,38,1.0,0.0,0.2833333333333333,0.952479297201207,0,0.706576725169341,117,0.18803418803418803,0.19595494481669232,0.752962385454139,1
18,1085,Experience 1085,Social,0.715133524882573,0.3923165755464828,0.681782684374937,0.3715432084063615,41,Strategy,Simulation,0.4638966389360204,0.386117888051016,38,0.0,0.0,0.05,0.7821139545610833,1,0.8570221404469524,117,0.24786324786324787,0.24704983532764122,0.47289219860197457,2
